09-Mayo-2018 => Estacion: Centro;0.86;19.1
10-Mayo-2018 => Estacion: Centro;0.98;25.28
11-Mayo-2018 => Estacion: Centro;0.63;23.15
12-Mayo-2018 => Estacion: Centro;0.1;24.39
13-Mayo-2018 => Estacion: Centro;0.78;0
14-Mayo-2018 => Estacion: Centro;0.88;31.02
15-Mayo-2018 => Estacion: Centro;0.59;17.96
16-Mayo-2018 => Estacion: Centro;1.07;21.38
17-Mayo-2018 => Estacion: Centro;0.77;21.39
18-Mayo-2018 => Estacion: Centro;0.71;18.6
19-Mayo-2018 => Estacion: Centro;0.76;18.32
20-Mayo-2018 => Estacion: Centro;0.66;23.88
21-Mayo-2018 => Estacion: Centro;0.51;18.96
22-Mayo-2018 => Estacion: Centro;0.77;23.52
23-Mayo-2018 => Estacion: Centro;0.67;22.03
24-Mayo-2018 => Estacion: Centro;0.93;21.99
25-Mayo-2018 => Estacion: Centro;0.83;23.53
26-Mayo-2018 => Estacion: Centro;0.86;19.08
27-Mayo-2018 => Estacion: Centro;0.9;20.65
28-Mayo-2018 => Estacion: Centro;0.92;19.4
29-Mayo-2018 => Estacion: Centro;0.74;23.34
30-Mayo-2018 => Estacion: Centro;0.8;17.16
31-Mayo-2018 => Estacion: Centro;0.68;19.64
01-Mayo-2018 => Estacion: Guamani;0.74;0
02-Mayo-2018 => Estacion: Guamani;0.59;0
03-Mayo-2018 => Estacion: Guamani;0.7;0
04-Mayo-2018 => Estacion: Guamani;0.85;0
05-Mayo-2018 => Estacion: Guamani;0.86;0
06-Mayo-2018 => Estacion: Guamani;0.82;0
07-Mayo-2018 => Estacion: Guamani;0.68;0
08-Mayo-2018 => Estacion: Guamani;1.02;0
09-Mayo-2018 => Estacion: Guamani;1.03;0
10-Mayo-2018 => Estacion: Guamani;1.05;0
11-Mayo-2018 => Estacion: Guamani;0.94;0
12-Mayo-2018 => Estacion: Guamani;0.89;0
13-Mayo-2018 => Estacion: Guamani;0.85;0
14-Mayo-2018 => Estacion: Guamani;0.81;0
15-Mayo-2018 => Estacion: Guamani;0.86;0
16-Mayo-2018 => Estacion: Guamani;0.92;0
17-Mayo-2018 => Estacion: Guamani;0.61;0
18-Mayo-2018 => Estacion: Guamani;0.74;0
19-Mayo-2018 => Estacion: Guamani;0.94;0
20-Mayo-2018 => Estacion: Guamani;0.85;0
21-Mayo-2018 => Estacion: Guamani;0.59;0
22-Mayo-2018 => Estacion: Guamani;0.75;0
23-Mayo-2018 => Estacion: Guamani;0.82;0
24-Mayo-2018 => Estacion: Guamani;0.77;0
25-Mayo-2018 => Estacion: Guamani;0.8;0
26-Mayo-2018 => Estacion: Guamani;0.82;0
27-Mayo-2018 => Estacion: Guamani;0.92;0
28-Mayo-2018 => Estacion: Guamani;0.84;0
29-Mayo-2018 => Estacion: Guamani;1.07;0
30-Mayo-2018 => Estacion: Guamani;0.99;0
31-Mayo-2018 => Estacion: Guamani;0.77;0
01-Mayo-2018 => Estacion: Los Chillos;0.18;16.99
02-Mayo-2018 => Estacion: Los Chillos;0.7;15.86
03-Mayo-2018 => Estacion: Los Chillos;0.66;16.29
04-Mayo-2018 => Estacion: Los Chillos;0.75;15.53
05-Mayo-2018 => Estacion: Los Chillos;0.79;16.16
06-Mayo-2018 => Estacion: Los Chillos;0.66;15.42
07-Mayo-2018 => Estacion: Los Chillos;0.58;12.26
08-Mayo-2018 => Estacion: Los Chillos;0.7;12.92
09-Mayo-2018 => Estacion: Los Chillos;0.69;12.3
10-Mayo-2018 => Estacion: Los Chillos;0.71;14.6
11-Mayo-2018 => Estacion: Los Chillos;0.55;14.71
12-Mayo-2018 => Estacion: Los Chillos;0.57;15.02
13-Mayo-2018 => Estacion: Los Chillos;0.54;12.91
14-Mayo-2018 => Estacion: Los Chillos;0.59;15.51
15-Mayo-2018 => Estacion: Los Chillos;0.64;12.99
16-Mayo-2018 => Estacion: Los Chillos;0.71;19.46
17-Mayo-2018 => Estacion: Los Chillos;0.56;15.94
18-Mayo-2018 => Estacion: Los Chillos;0.51;16.11
19-Mayo-2018 => Estacion: Los Chillos;0.81;14.26
20-Mayo-2018 => Estacion: Los Chillos;0.85;15.87
21-Mayo-2018 => Estacion: Los Chillos;0.54;14.43
22-Mayo-2018 => Estacion: Los Chillos;0.62;15.14
23-Mayo-2018 => Estacion: Los Chillos;0.5;15.97
24-Mayo-2018 => Estacion: Los Chillos;0.54;11.64
25-Mayo-2018 => Estacion: Los Chillos;0.49;13.16
26-Mayo-2018 => Estacion: Los Chillos;0.59;19.23
27-Mayo-2018 => Estacion: Los Chillos;0.57;16.59
28-Mayo-2018 => Estacion: Los Chillos;0.59;12.43
29-Mayo-2018 => Estacion: Los Chillos;0.63;17.31
30-Mayo-2018 => Estacion: Los Chillos;0.75;18.38
31-Mayo-2018 => Estacion: Los Chillos;0.82;18.32
01-Junio-2018 => Estacion: Cotocollao;0.73;22.25
02-Junio-2018 => Estacion: Cotocollao;0.63;20.03
03-Junio-2018 => Estacion: Cotocollao;0.57;14.16
04-Junio-2018 => Estacion: Cotocollao;0.71;16.27
05-Junio-2018 => Estacion: Cotocollao;0.62;17.25
06-Junio-2018 => Estacion: Cotocollao;0.54;15.36
07-Junio-2018 => Estacion: Cotocollao;0.56;18.84
08-Junio-2018 => Estacion: Cotocollao;0.6;15.82
09-Junio-2018 => Estacion: Cotocollao;0.6;17.86
10-Junio-2018 => Estacion: Cotocollao;0.44;17.58
11-Junio-2018 => Estacion: Cotocollao;0.6;15.79
12-Junio-2018 => Estacion: Cotocollao;0.59;20.25
13-Junio-2018 => Estacion: Cotocollao;0.64;18.7
14-Junio-2018 => Estacion: Cotocollao;0.75;19.4
15-Junio-2018 => Estacion: Cotocollao;0.72;20
16-Junio-2018 => Estacion: Cotocollao;0.69;16.67
17-Junio-2018 => Estacion: Cotocollao;0.46;12.03
18-Junio-2018 => Estacion: Cotocollao;0.49;7.65
19-Junio-2018 => Estacion: Cotocollao;0.59;11.69
20-Junio-2018 => Estacion: Cotocollao;0.7;13.65
21-Junio-2018 => Estacion: Cotocollao;0.59;13.98
22-Junio-2018 => Estacion: Cotocollao;0.75;15.06
23-Junio-2018 => Estacion: Cotocollao;0.73;18.16
24-Junio-2018 => Estacion: Cotocollao;0.78;17.63
25-Junio-2018 => Estacion: Cotocollao;0.53;18.03
26-Junio-2018 => Estacion: Cotocollao;0.32;23.63
27-Junio-2018 => Estacion: Cotocollao;0.64;32.48
28-Junio-2018 => Estacion: Cotocollao;0.63;17.82
29-Junio-2018 => Estacion: Cotocollao;0.73;19.12
30-Junio-2018 => Estacion: Cotocollao;0.73;19.77
01-Junio-2018 => Estacion: Carapungo;0.62;30.3
02-Junio-2018 => Estacion: Carapungo;0.51;27.06
03-Junio-2018 => Estacion: Carapungo;0.53;20.54
04-Junio-2018 => Estacion: Carapungo;0.46;17.66
05-Junio-2018 => Estacion: Carapungo;0.39;19.49
06-Junio-2018 => Estacion: Carapungo;0.43;22.56
07-Junio-2018 => Estacion: Carapungo;0.58;25.21
08-Junio-2018 => Estacion: Carapungo;0.62;22.86
09-Junio-2018 => Estacion: Carapungo;0.43;24.92
10-Junio-2018 => Estacion: Carapungo;0.37;20.79
11-Junio-2018 => Estacion: Carapungo;0.46;17.64
12-Junio-2018 => Estacion: Carapungo;0.52;27.02
13-Junio-2018 => Estacion: Carapungo;0.57;24.68
14-Junio-2018 => Estacion: Carapungo;0.74;24.55
15-Junio-2018 => Estacion: Carapungo;0.62;25.05
16-Junio-2018 => Estacion: Carapungo;0.55;21.36
17-Junio-2018 => Estacion: Carapungo;0.46;18.73
18-Junio-2018 => Estacion: Carapungo;0.57;14.75
19-Junio-2018 => Estacion: Carapungo;0.53;19.29
20-Junio-2018 => Estacion: Carapungo;0.73;22.88
21-Junio-2018 => Estacion: Carapungo;0.45;20.78
22-Junio-2018 => Estacion: Carapungo;0.59;20.57
23-Junio-2018 => Estacion: Carapungo;0.48;24.21
24-Junio-2018 => Estacion: Carapungo;0.6;21.92
25-Junio-2018 => Estacion: Carapungo;0.51;20.89
26-Junio-2018 => Estacion: Carapungo;0.48;21.2
27-Junio-2018 => Estacion: Carapungo;0.45;18.45
28-Junio-2018 => Estacion: Carapungo;0.45;17.38
29-Junio-2018 => Estacion: Carapungo;0.47;18.44
30-Junio-2018 => Estacion: Carapungo;0.5;20.65
01-Junio-2018 => Estacion: Belisario;0.77;16.38
02-Junio-2018 => Estacion: Belisario;0.63;17.3
03-Junio-2018 => Estacion: Belisario;0.58;12.29
04-Junio-2018 => Estacion: Belisario;0.73;16.9
05-Junio-2018 => Estacion: Belisario;0.63;17.63
06-Junio-2018 => Estacion: Belisario;0.62;10.21
07-Junio-2018 => Estacion: Belisario;0.88;15.33
08-Junio-2018 => Estacion: Belisario;0.89;14.97
09-Junio-2018 => Estacion: Belisario;0.73;17.05
10-Junio-2018 => Estacion: Belisario;0.71;14.97
11-Junio-2018 => Estacion: Belisario;0.73;17.54
12-Junio-2018 => Estacion: Belisario;0.65;20.16
13-Junio-2018 => Estacion: Belisario;0.6;17.32
14-Junio-2018 => Estacion: Belisario;0.8;15.61
15-Junio-2018 => Estacion: Belisario;0.56;15.39
16-Junio-2018 => Estacion: Belisario;0.68;11.21
17-Junio-2018 => Estacion: Belisario;0.47;10.63
18-Junio-2018 => Estacion: Belisario;0.43;7.31
19-Junio-2018 => Estacion: Belisario;0.58;11.43
20-Junio-2018 => Estacion: Belisario;0.56;11.29
21-Junio-2018 => Estacion: Belisario;0.53;8.67
22-Junio-2018 => Estacion: Belisario;0.74;12.99
23-Junio-2018 => Estacion: Belisario;0.78;16.65
24-Junio-2018 => Estacion: Belisario;0.74;17.22
25-Junio-2018 => Estacion: Belisario;0.71;14.86
26-Junio-2018 => Estacion: Belisario;0.72;20.67
27-Junio-2018 => Estacion: Belisario;0.77;19.19
28-Junio-2018 => Estacion: Belisario;0.72;20.24
29-Junio-2018 => Estacion: Belisario;0.68;22.35
30-Junio-2018 => Estacion: Belisario;0.86;22.2
01-Junio-2018 => Estacion: El Camal;0.89;16.83
02-Junio-2018 => Estacion: El Camal;0.7;21.41
03-Junio-2018 => Estacion: El Camal;0.76;19.13
04-Junio-2018 => Estacion: El Camal;0.62;16.69
05-Junio-2018 => Estacion: El Camal;0.5;17.28
06-Junio-2018 => Estacion: El Camal;0.58;14.96
07-Junio-2018 => Estacion: El Camal;0.76;16.82
08-Junio-2018 => Estacion: El Camal;0.83;16.39
09-Junio-2018 => Estacion: El Camal;0.73;17.25
10-Junio-2018 => Estacion: El Camal;0.79;16.26
11-Junio-2018 => Estacion: El Camal;0.83;21.78
12-Junio-2018 => Estacion: El Camal;0.67;22.27
13-Junio-2018 => Estacion: El Camal;0.71;19.55
14-Junio-2018 => Estacion: El Camal;0.68;20.8
15-Junio-2018 => Estacion: El Camal;0.65;20.27
16-Junio-2018 => Estacion: El Camal;0.93;21.6
17-Junio-2018 => Estacion: El Camal;0.48;18.71
18-Junio-2018 => Estacion: El Camal;0.66;14.61
19-Junio-2018 => Estacion: El Camal;0.67;15.15
20-Junio-2018 => Estacion: El Camal;0.66;14.41
21-Junio-2018 => Estacion: El Camal;0.68;13.75
22-Junio-2018 => Estacion: El Camal;0.93;22.21
23-Junio-2018 => Estacion: El Camal;0.83;22.62
24-Junio-2018 => Estacion: El Camal;0.71;22.47
25-Junio-2018 => Estacion: El Camal;0.86;21.36
26-Junio-2018 => Estacion: El Camal;0.75;22.35
27-Junio-2018 => Estacion: El Camal;0.71;20.67
28-Junio-2018 => Estacion: El Camal;0.73;25.27
29-Junio-2018 => Estacion: El Camal;0.91;25.65
30-Junio-2018 => Estacion: El Camal;1.03;26.27
01-Junio-2018 => Estacion: Centro;0.72;16.25
02-Junio-2018 => Estacion: Centro;0.72;17
03-Junio-2018 => Estacion: Centro;0.71;12.97
04-Junio-2018 => Estacion: Centro;0.62;11.15
05-Junio-2018 => Estacion: Centro;0.6;11.46
06-Junio-2018 => Estacion: Centro;0.51;9.68
07-Junio-2018 => Estacion: Centro;0.61;11.21
08-Junio-2018 => Estacion: Centro;0.83;16.5
09-Junio-2018 => Estacion: Centro;0.19;19.95
11-Junio-2018 => Estacion: Centro;0.39;16.23
12-Junio-2018 => Estacion: Centro;0.64;17.33
13-Junio-2018 => Estacion: Centro;0.7;14.92
14-Junio-2018 => Estacion: Centro;0.69;15.98
15-Junio-2018 => Estacion: Centro;0.75;13.45
16-Junio-2018 => Estacion: Centro;0.94;14.64
17-Junio-2018 => Estacion: Centro;0.54;12.98
18-Junio-2018 => Estacion: Centro;0.52;6.94
19-Junio-2018 => Estacion: Centro;0.72;11.63
20-Junio-2018 => Estacion: Centro;0.53;11.95
21-Junio-2018 => Estacion: Centro;0.71;9.55
22-Junio-2018 => Estacion: Centro;0.88;14.6
23-Junio-2018 => Estacion: Centro;0.74;16.76
24-Junio-2018 => Estacion: Centro;0.73;17.08
25-Junio-2018 => Estacion: Centro;0.86;21.23
26-Junio-2018 => Estacion: Centro;0.57;20.68
27-Junio-2018 => Estacion: Centro;0.6;18.86
28-Junio-2018 => Estacion: Centro;0.69;21.84
29-Junio-2018 => Estacion: Centro;1.1;20.86
30-Junio-2018 => Estacion: Centro;1.24;24.26
01-Junio-2018 => Estacion: Guamani;0.66;0
02-Junio-2018 => Estacion: Guamani;0.62;0
03-Junio-2018 => Estacion: Guamani;0.42;0
04-Junio-2018 => Estacion: Guamani;0.44;0
05-Junio-2018 => Estacion: Guamani;0.39;0
06-Junio-2018 => Estacion: Guamani;0.37;0
07-Junio-2018 => Estacion: Guamani;0.46;0
08-Junio-2018 => Estacion: Guamani;0.46;0
09-Junio-2018 => Estacion: Guamani;0.54;0
10-Junio-2018 => Estacion: Guamani;0.65;0
11-Junio-2018 => Estacion: Guamani;0.67;0
12-Junio-2018 => Estacion: Guamani;0.48;0
13-Junio-2018 => Estacion: Guamani;0.43;0
14-Junio-2018 => Estacion: Guamani;0.52;0
15-Junio-2018 => Estacion: Guamani;0.63;0
16-Junio-2018 => Estacion: Guamani;0.59;0
17-Junio-2018 => Estacion: Guamani;0.44;0
18-Junio-2018 => Estacion: Guamani;0.34;0
19-Junio-2018 => Estacion: Guamani;0.36;0
20-Junio-2018 => Estacion: Guamani;0.34;0
21-Junio-2018 => Estacion: Guamani;0.38;0
22-Junio-2018 => Estacion: Guamani;0.54;0
23-Junio-2018 => Estacion: Guamani;0.58;0
24-Junio-2018 => Estacion: Guamani;0.59;0
25-Junio-2018 => Estacion: Guamani;0.58;0
26-Junio-2018 => Estacion: Guamani;0.56;0
27-Junio-2018 => Estacion: Guamani;0.58;0
28-Junio-2018 => Estacion: Guamani;0.65;0
29-Junio-2018 => Estacion: Guamani;0.82;0
30-Junio-2018 => Estacion: Guamani;0.96;0
01-Junio-2018 => Estacion: Los Chillos;0.81;18.64
02-Junio-2018 => Estacion: Los Chillos;0.57;17.26
03-Junio-2018 => Estacion: Los Chillos;0.62;12.37
04-Junio-2018 => Estacion: Los Chillos;0.6;11.08
05-Junio-2018 => Estacion: Los Chillos;0.69;13.77
06-Junio-2018 => Estacion: Los Chillos;0.6;15.72
07-Junio-2018 => Estacion: Los Chillos;0.84;15.02
08-Junio-2018 => Estacion: Los Chillos;0.7;16.34
09-Junio-2018 => Estacion: Los Chillos;0.62;16.07
10-Junio-2018 => Estacion: Los Chillos;0.67;15.33
11-Junio-2018 => Estacion: Los Chillos;0.69;15.48
12-Junio-2018 => Estacion: Los Chillos;0.63;18.42
13-Junio-2018 => Estacion: Los Chillos;0.67;18.99
14-Junio-2018 => Estacion: Los Chillos;0.78;19.47
15-Junio-2018 => Estacion: Los Chillos;0.81;16.2
16-Junio-2018 => Estacion: Los Chillos;0.81;17.02
17-Junio-2018 => Estacion: Los Chillos;0.67;15.28
18-Junio-2018 => Estacion: Los Chillos;0.74;9.95
19-Junio-2018 => Estacion: Los Chillos;0.72;12.61
20-Junio-2018 => Estacion: Los Chillos;0.7;12.7
21-Junio-2018 => Estacion: Los Chillos;0.65;11.79
22-Junio-2018 => Estacion: Los Chillos;0.65;13.16
23-Junio-2018 => Estacion: Los Chillos;0.66;15.14
24-Junio-2018 => Estacion: Los Chillos;0.58;15.71
25-Junio-2018 => Estacion: Los Chillos;0.63;17.58
26-Junio-2018 => Estacion: Los Chillos;0.61;17.48
27-Junio-2018 => Estacion: Los Chillos;0.62;15.85
28-Junio-2018 => Estacion: Los Chillos;0.61;13.28
29-Junio-2018 => Estacion: Los Chillos;0.69;15.38
30-Junio-2018 => Estacion: Los Chillos;0.6;14.55
01-Julio-2018 => Estacion: Cotocollao;0.53;17.25
02-Julio-2018 => Estacion: Cotocollao;0.83;18.71
03-Julio-2018 => Estacion: Cotocollao;0.85;23.05
04-Julio-2018 => Estacion: Cotocollao;0.63;17.69
05-Julio-2018 => Estacion: Cotocollao;0.62;12.3
06-Julio-2018 => Estacion: Cotocollao;0.72;13.46
07-Julio-2018 => Estacion: Cotocollao;0.66;15.04
08-Julio-2018 => Estacion: Cotocollao;0.63;12.68
09-Julio-2018 => Estacion: Cotocollao;0.48;10.4
10-Julio-2018 => Estacion: Cotocollao;0.51;12.06
11-Julio-2018 => Estacion: Cotocollao;0.57;14.82
12-Julio-2018 => Estacion: Cotocollao;0.51;14.77
13-Julio-2018 => Estacion: Cotocollao;0.52;9.37
14-Julio-2018 => Estacion: Cotocollao;0.51;9.5
15-Julio-2018 => Estacion: Cotocollao;0.41;10.28
16-Julio-2018 => Estacion: Cotocollao;0.5;10.61
17-Julio-2018 => Estacion: Cotocollao;0.56;12.17
18-Julio-2018 => Estacion: Cotocollao;0.67;14.52
19-Julio-2018 => Estacion: Cotocollao;0.57;14.99
20-Julio-2018 => Estacion: Cotocollao;0.8;17.8
21-Julio-2018 => Estacion: Cotocollao;0.74;18.47
22-Julio-2018 => Estacion: Cotocollao;0.59;18.27
23-Julio-2018 => Estacion: Cotocollao;0.78;16.93
24-Julio-2018 => Estacion: Cotocollao;0.64;17.02
25-Julio-2018 => Estacion: Cotocollao;0.6;15.8
26-Julio-2018 => Estacion: Cotocollao;0.67;19.85
27-Julio-2018 => Estacion: Cotocollao;0.6;19.11
28-Julio-2018 => Estacion: Cotocollao;0.71;16.34
29-Julio-2018 => Estacion: Cotocollao;0.55;21.25
30-Julio-2018 => Estacion: Cotocollao;0.47;18.57
31-Julio-2018 => Estacion: Cotocollao;0.62;15.55
01-Julio-2018 => Estacion: Carapungo;0.44;17.76
02-Julio-2018 => Estacion: Carapungo;0.6;21.6
03-Julio-2018 => Estacion: Carapungo;0.68;27.5
04-Julio-2018 => Estacion: Carapungo;0.63;23.93
05-Julio-2018 => Estacion: Carapungo;0.69;20.49
06-Julio-2018 => Estacion: Carapungo;0.61;24.37
07-Julio-2018 => Estacion: Carapungo;0.55;19.53
08-Julio-2018 => Estacion: Carapungo;0.76;16.57
09-Julio-2018 => Estacion: Carapungo;0.52;16.17
10-Julio-2018 => Estacion: Carapungo;0.58;17.34
11-Julio-2018 => Estacion: Carapungo;0.69;24.64
12-Julio-2018 => Estacion: Carapungo;0.64;23.22
13-Julio-2018 => Estacion: Carapungo;0.47;16.97
14-Julio-2018 => Estacion: Carapungo;0.44;11.61
15-Julio-2018 => Estacion: Carapungo;0.43;12.62
16-Julio-2018 => Estacion: Carapungo;0.51;13.37
17-Julio-2018 => Estacion: Carapungo;0.49;14.42
18-Julio-2018 => Estacion: Carapungo;0.58;18.36
19-Julio-2018 => Estacion: Carapungo;0.55;21.22
20-Julio-2018 => Estacion: Carapungo;0.66;21.36
21-Julio-2018 => Estacion: Carapungo;0.72;22.55
22-Julio-2018 => Estacion: Carapungo;0.59;20.79
23-Julio-2018 => Estacion: Carapungo;0.62;17.85
24-Julio-2018 => Estacion: Carapungo;0.57;17.41
25-Julio-2018 => Estacion: Carapungo;0.35;21.07
26-Julio-2018 => Estacion: Carapungo;0.33;22
27-Julio-2018 => Estacion: Carapungo;0.37;21.28
28-Julio-2018 => Estacion: Carapungo;0.44;19.57
29-Julio-2018 => Estacion: Carapungo;0.29;20.81
30-Julio-2018 => Estacion: Carapungo;0.24;16.9
31-Julio-2018 => Estacion: Carapungo;0.55;18.36
01-Julio-2018 => Estacion: Belisario;0.47;18.38
02-Julio-2018 => Estacion: Belisario;0.52;18.34
03-Julio-2018 => Estacion: Belisario;0.61;17.42
04-Julio-2018 => Estacion: Belisario;0.62;11.22
05-Julio-2018 => Estacion: Belisario;0.46;10.24
06-Julio-2018 => Estacion: Belisario;0.52;8.43
07-Julio-2018 => Estacion: Belisario;0.54;10.96
08-Julio-2018 => Estacion: Belisario;0.51;10.1
09-Julio-2018 => Estacion: Belisario;0.49;8.26
10-Julio-2018 => Estacion: Belisario;0.54;9.09
11-Julio-2018 => Estacion: Belisario;0.53;10.07
12-Julio-2018 => Estacion: Belisario;0.52;9.59
13-Julio-2018 => Estacion: Belisario;0.54;8.84
14-Julio-2018 => Estacion: Belisario;0.5;7.91
15-Julio-2018 => Estacion: Belisario;0.35;7.8
16-Julio-2018 => Estacion: Belisario;0.43;7.66
17-Julio-2018 => Estacion: Belisario;0.54;8.31
18-Julio-2018 => Estacion: Belisario;0.7;13.42
19-Julio-2018 => Estacion: Belisario;0.73;13.58
20-Julio-2018 => Estacion: Belisario;0.9;16.68
21-Julio-2018 => Estacion: Belisario;0.76;16.97
22-Julio-2018 => Estacion: Belisario;0.68;13.73
23-Julio-2018 => Estacion: Belisario;0.75;12.48
24-Julio-2018 => Estacion: Belisario;0.63;11.74
25-Julio-2018 => Estacion: Belisario;0.44;12.08
26-Julio-2018 => Estacion: Belisario;0.66;18.04
27-Julio-2018 => Estacion: Belisario;0.68;22.38
28-Julio-2018 => Estacion: Belisario;0.56;18.24
29-Julio-2018 => Estacion: Belisario;0.5;14.9
30-Julio-2018 => Estacion: Belisario;0.6;13.95
31-Julio-2018 => Estacion: Belisario;0.84;15.87
01-Julio-2018 => Estacion: El Camal;0.57;22.46
02-Julio-2018 => Estacion: El Camal;1.16;27.35
03-Julio-2018 => Estacion: El Camal;1.15;28.09
04-Julio-2018 => Estacion: El Camal;0.86;21.19
05-Julio-2018 => Estacion: El Camal;0.67;16.52
06-Julio-2018 => Estacion: El Camal;0.6;16.38
07-Julio-2018 => Estacion: El Camal;0.7;16.32
08-Julio-2018 => Estacion: El Camal;0.73;17.61
09-Julio-2018 => Estacion: El Camal;0.5;13.94
10-Julio-2018 => Estacion: El Camal;0.53;18.61
11-Julio-2018 => Estacion: El Camal;0.59;21.36
12-Julio-2018 => Estacion: El Camal;0.47;14.95
13-Julio-2018 => Estacion: El Camal;0.75;16.46
14-Julio-2018 => Estacion: El Camal;0.77;23.65
15-Julio-2018 => Estacion: El Camal;0.56;21.76
16-Julio-2018 => Estacion: El Camal;0.52;12.64
17-Julio-2018 => Estacion: El Camal;0.73;24.98
18-Julio-2018 => Estacion: El Camal;0.85;35.86
19-Julio-2018 => Estacion: El Camal;1;23.96
20-Julio-2018 => Estacion: El Camal;1.08;31.3
21-Julio-2018 => Estacion: El Camal;1.26;35.92
22-Julio-2018 => Estacion: El Camal;0.65;29.42
23-Julio-2018 => Estacion: El Camal;0.61;20.3
24-Julio-2018 => Estacion: El Camal;0.65;19.59
25-Julio-2018 => Estacion: El Camal;0.52;15.26
26-Julio-2018 => Estacion: El Camal;0.82;19.78
27-Julio-2018 => Estacion: El Camal;0.96;26.55
28-Julio-2018 => Estacion: El Camal;0.83;24.73
29-Julio-2018 => Estacion: El Camal;0.93;22.38
30-Julio-2018 => Estacion: El Camal;0.75;18.31
31-Julio-2018 => Estacion: El Camal;1.21;21.54
01-Julio-2018 => Estacion: Centro;0.98;19.93
02-Julio-2018 => Estacion: Centro;0.9;16.86
03-Julio-2018 => Estacion: Centro;0.7;17.81
04-Julio-2018 => Estacion: Centro;0.59;11.8
05-Julio-2018 => Estacion: Centro;0.74;10.3
06-Julio-2018 => Estacion: Centro;0.58;10.38
07-Julio-2018 => Estacion: Centro;0.51;11.3
08-Julio-2018 => Estacion: Centro;0.51;12.04
09-Julio-2018 => Estacion: Centro;0.55;9.8
10-Julio-2018 => Estacion: Centro;0.52;12.18
11-Julio-2018 => Estacion: Centro;0.44;12.78
12-Julio-2018 => Estacion: Centro;0.44;10.92
13-Julio-2018 => Estacion: Centro;0.48;11.35
14-Julio-2018 => Estacion: Centro;0.58;11.44
15-Julio-2018 => Estacion: Centro;0.52;10.65
16-Julio-2018 => Estacion: Centro;0.44;9.65
17-Julio-2018 => Estacion: Centro;0.51;11.53
18-Julio-2018 => Estacion: Centro;0.64;14.11
19-Julio-2018 => Estacion: Centro;0.8;15.49
20-Julio-2018 => Estacion: Centro;1.02;21.6
21-Julio-2018 => Estacion: Centro;1.17;23.53
22-Julio-2018 => Estacion: Centro;0.77;19.58
23-Julio-2018 => Estacion: Centro;0.59;13.62
24-Julio-2018 => Estacion: Centro;0.41;13.26
25-Julio-2018 => Estacion: Centro;0.4;17.92
26-Julio-2018 => Estacion: Centro;0.69;18.81
27-Julio-2018 => Estacion: Centro;0.72;20.86
28-Julio-2018 => Estacion: Centro;0.41;17.93
29-Julio-2018 => Estacion: Centro;0.53;17.84
30-Julio-2018 => Estacion: Centro;0.66;14.79
31-Julio-2018 => Estacion: Centro;0.98;18.2
01-Julio-2018 => Estacion: Guamani;0.48;0
02-Julio-2018 => Estacion: Guamani;0.7;0
03-Julio-2018 => Estacion: Guamani;0.34;0
04-Julio-2018 => Estacion: Guamani;0.35;0
05-Julio-2018 => Estacion: Guamani;0.37;0
06-Julio-2018 => Estacion: Guamani;0.39;0
07-Julio-2018 => Estacion: Guamani;0.48;0
08-Julio-2018 => Estacion: Guamani;0.44;0
09-Julio-2018 => Estacion: Guamani;0.38;0
10-Julio-2018 => Estacion: Guamani;0.43;0
11-Julio-2018 => Estacion: Guamani;0.43;0
12-Julio-2018 => Estacion: Guamani;0.37;0
13-Julio-2018 => Estacion: Guamani;0.52;0
14-Julio-2018 => Estacion: Guamani;0.53;0
15-Julio-2018 => Estacion: Guamani;0.51;0
16-Julio-2018 => Estacion: Guamani;0.49;0
17-Julio-2018 => Estacion: Guamani;0.56;0
18-Julio-2018 => Estacion: Guamani;0.6;0
19-Julio-2018 => Estacion: Guamani;0.51;0
20-Julio-2018 => Estacion: Guamani;0.52;0
21-Julio-2018 => Estacion: Guamani;0.56;0
22-Julio-2018 => Estacion: Guamani;0.44;0
23-Julio-2018 => Estacion: Guamani;0.45;0
24-Julio-2018 => Estacion: Guamani;0.36;0
25-Julio-2018 => Estacion: Guamani;0.42;0
26-Julio-2018 => Estacion: Guamani;0.58;0
27-Julio-2018 => Estacion: Guamani;0.54;0
28-Julio-2018 => Estacion: Guamani;0.58;0
29-Julio-2018 => Estacion: Guamani;0.79;0
30-Julio-2018 => Estacion: Guamani;0.64;0
31-Julio-2018 => Estacion: Guamani;0.87;0
01-Julio-2018 => Estacion: Los Chillos;0.53;11.29
02-Julio-2018 => Estacion: Los Chillos;0.61;11.98
03-Julio-2018 => Estacion: Los Chillos;0.82;14.91
04-Julio-2018 => Estacion: Los Chillos;0.8;17.83
05-Julio-2018 => Estacion: Los Chillos;0.82;14.31
06-Julio-2018 => Estacion: Los Chillos;0.69;13.55
07-Julio-2018 => Estacion: Los Chillos;0.85;15.65
08-Julio-2018 => Estacion: Los Chillos;0.68;13.78
09-Julio-2018 => Estacion: Los Chillos;0.71;9.66
10-Julio-2018 => Estacion: Los Chillos;0.51;13.08
11-Julio-2018 => Estacion: Los Chillos;0.5;12.51
12-Julio-2018 => Estacion: Los Chillos;0.55;10.82
13-Julio-2018 => Estacion: Los Chillos;0.55;11.2
14-Julio-2018 => Estacion: Los Chillos;0.51;10.62
